Date	Time	Trainig/Test	Event ID	Title	Link	Abstract
28.01.2019	13:52:07	Training	16	RT @boston25: RECALL ALERT: FDA recalls peaches, nectarines and plums sold in more than a dozen states, including Market Basket in Massach…	https://twitter.com/tweet/status/1089883822659915778	RT @boston25: RECALL ALERT: FDA recalls peaches, nectarines and plums sold in more than a dozen states, including Market Basket in Massach…
28.01.2019	20:03:33	Training	16	Listeria concerns: Peaches, plums, and nectarines recalled nationwide	https://twitter.com/tweet/status/1089977297816510465	Listeria concerns: Peaches, plums, and nectarines recalled nationwide https://t.co/G6eERCxCgK
29.01.2019	00:21:57	Training	16	#RECALL #Nectarines #Plums #Peaches #Walmart #Costco #Aldi And Others #Listeria #Alabama #California #Georgia…	https://twitter.com/tweet/status/1090042325919686656	#RECALL #Nectarines #Plums #Peaches #Walmart #Costco #Aldi And Others #Listeria #Alabama #California #Georgia… https://t.co/IdUNzKBQyD
28.01.2019	00:18:49	Training	16	Fresh peaches, nectarines and plums from Chile recalled for Listeria	https://www.foodsafetynews.com/2019/01/fresh-peaches-nectarines-and-plums-from-chile-recalled-for-listeria/	Yonkers, NY-based Jac. Vandenberg Inc. has recalled 1,727 cartons of fresh peaches, 1,207 cartons of fresh nectarines and 365 cartons of fresh plums that were being sold to the public by such major retailers as Costco and Walmart. The imported fruit may be contaminated with Listeria monocytogenes, an organism which can cause serious and sometimes fatal infections in young children, frail or elderly people, and others with weakened immune systems. Others may suffer only short-term symptoms such
28.01.2019	22:00:34	Training	16	Recall of some #nectarines & #peaches sold in #Walmart stores in nearly 20 states are recalled by #FDA due to possi…	https://twitter.com/tweet/status/1090006884491382784	Recall of some #nectarines & #peaches sold in #Walmart stores in nearly 20 states are recalled by #FDA due to possi… https://t.co/WDD64N0qd2
28.01.2019	15:37:30	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/8LehssFQYi	https://twitter.com/tweet/status/1089910345479671809	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/8LehssFQYi https://t.co/DNQ2Be8sqB
01.02.2019	23:03:05	Training	16	Fruit sold at Walmart, Costco and Aldi recalled due to listeria	https://twitter.com/tweet/status/1091472030145396736	Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/FWNdiNEuyM
29.01.2019	02:07:12	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/3vWhVH0p2K	https://twitter.com/tweet/status/1090068812370726913	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/3vWhVH0p2K https://t.co/ynmhTvmHGu
28.01.2019	17:03:31	Training	16	RECALL: Peaches, Nectarines and Plums, May Be Contaminted with Listeria - Maryland & Pennsylvania friends... take n…	https://twitter.com/tweet/status/1089931990848163841	RECALL: Peaches, Nectarines and Plums, May Be Contaminted with Listeria - Maryland & Pennsylvania friends... take n… https://t.co/2i0qFMV80e
30.01.2019	16:00:01	Training	16	Perziken, nectarines en pruimen uit Chili teruggeroepen vanwege Listeria https://t.co/MXTnpPbhp5	https://twitter.com/tweet/status/1090640788009168896	Perziken, nectarines en pruimen uit Chili teruggeroepen vanwege Listeria https://t.co/MXTnpPbhp5 https://t.co/kqawhJESPu
28.01.2019	15:14:22	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria	https://twitter.com/tweet/status/1089904523513135105	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/Ijcae05BO6 via @wfaa
28.01.2019	15:32:20	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/wJvL5j9Ayi	https://twitter.com/tweet/status/1089909045866172416	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/wJvL5j9Ayi https://t.co/eZYBIXOVmW
28.01.2019	15:32:17	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/Ni6nM35TG7	https://twitter.com/tweet/status/1089909030926069761	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/Ni6nM35TG7 https://t.co/sBtZaYqIHP
28.01.2019	23:25:04	Training	16	Fruit recall: ALDI, #Walmart, Costco #peaches, nectarines and plums recalled over possible #listeria contamination…	https://twitter.com/tweet/status/1090028010680401920	Fruit recall: ALDI, #Walmart, Costco #peaches, nectarines and plums recalled over possible #listeria contamination… https://t.co/NUc6KFxOLp
28.01.2019	20:25:18	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/XqvbR8b91M	https://twitter.com/tweet/status/1089982810427977728	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/XqvbR8b91M https://t.co/RThjGYQWQ8
29.01.2019	23:44:53	Training	16	RT @Septembers_Song: FDA announces a recall of peaches, plums, nectarines #LISTERIA	https://twitter.com/tweet/status/1090395387465129985	RT @Septembers_Song: FDA announces a recall of peaches, plums, nectarines #LISTERIA https://t.co/VwTmQSCOL5
28.01.2019	18:24:40	Training	16	Fresh peaches, plums, and nectarines recalled due to listeria https://t.co/4446NWovvq	https://twitter.com/tweet/status/1089952413556051971	Fresh peaches, plums, and nectarines recalled due to listeria https://t.co/4446NWovvq https://t.co/65QfKOS0Ro
29.01.2019	12:52:27	Training	16	Fruit sold at ALDI, Costco and Walmart recalled due to listeria concerns - WTHR WASHINGTON (WTHR) - A produce dist…	https://twitter.com/tweet/status/1090231198125834240	Fruit sold at ALDI, Costco and Walmart recalled due to listeria concerns - WTHR WASHINGTON (WTHR) - A produce dist… https://t.co/WztWtJoamo
27.01.2019	19:39:22	Training	16	RT @mediamonarchy: #FoodWorldOrder: Fresh peaches, nectarines and plums from Chile recalled for Listeria	https://twitter.com/tweet/status/1089608825831714816	RT @mediamonarchy: #FoodWorldOrder: Fresh peaches, nectarines and plums from Chile recalled for Listeria https://t.co/SDuHoGpr6y via #FoodS…
29.01.2019	23:46:39	Training	16	RT @microbelove: Aldi Costco and walmart hit. Peaches, Plums, and Nectarines Recalled for Listeria	https://twitter.com/tweet/status/1090395829993721862	RT @microbelove: Aldi Costco and walmart hit. Peaches, Plums, and Nectarines Recalled for Listeria https://t.co/nhOeTo6A00 from @WebMD
29.01.2019	05:45:37	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/qUF4rgbbQJ	https://twitter.com/tweet/status/1090123888359587840	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/qUF4rgbbQJ https://t.co/Fs9bQ5phMu
28.01.2019	16:04:24	Training	16	RT @13LauraGeller: Check your fridge! Peaches, nectarines and plums recalled from several stores for Listeria	https://twitter.com/tweet/status/1089917113387618305	RT @13LauraGeller: Check your fridge! Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/ZlGqggb7a5
29.01.2019	01:57:02	Training	16	Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/Ba0WCc1Dpt	https://twitter.com/tweet/status/1090066256563195910	Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/Ba0WCc1Dpt https://t.co/zYFfRUbDSj
29.01.2019	14:36:03	Training	16	RT @KarenFeinen: Fruit sold at Walmart, Costco and Aldi recalled due to listeria	https://twitter.com/tweet/status/1090257269655252992	RT @KarenFeinen: Fruit sold at Walmart, Costco and Aldi recalled due to listeria https://t.co/F1x9tEqfbX
29.01.2019	13:30:21	Training	16	RT @Live5News: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns https://t.co/TCcyjPG4QW	https://twitter.com/tweet/status/1090240735197171712	RT @Live5News: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns https://t.co/TCcyjPG4QW https://t.co/I297…
28.01.2019	19:42:45	Training	16	https://t.co/GVOSQ2wyp1 Peaches, nectarines and plums recalled from several stores for Listeria	https://twitter.com/tweet/status/1089972065527099394	https://t.co/GVOSQ2wyp1 Peaches, nectarines and plums recalled from several stores for Listeria
28.01.2019	17:20:20	Training	16	RT @CBS8: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/GSCI2mdAo8	https://twitter.com/tweet/status/1089936423124226049	RT @CBS8: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/GSCI2mdAo8 https://t.co/RDk0lnKFsi
28.01.2019	23:02:05	Training	16	Nectarines, peaches, plums recalled over possible listeria contamination	https://www.cbsnews.com/news/fruit-recall-aldi-walmart-costco-peaches-nectarines-plums-recalled-listeria-today/	"Thousands of pieces of fruit have been recalled in 18 states because they may be contaminated with the harmful bacteria listeria, the Food and Drug Administration announced . New York-based Jac. Vandenberg, Inc. issued the recall for some of its nectarines, peaches and plums. The company found listeria monocytogenes on some finished products through routine sampling, the FDA said. No illnesses have been reported. The bacteria ""can cause serious and sometimes fatal infections in young children,"
28.01.2019	16:49:16	Training	16	Aldi has recalled peaches, plums, and nectarines at stores in certain states due to possible Listeria monocytogenes…	https://twitter.com/tweet/status/1089928407562047490	Aldi has recalled peaches, plums, and nectarines at stores in certain states due to possible Listeria monocytogenes… https://t.co/retDlLaZbB
29.01.2019	06:35:06	Training	16	RT @wbir: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/ILOfJ6ADxj	https://twitter.com/tweet/status/1090136232351408128	RT @wbir: Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/ILOfJ6ADxj https://t.co/vi9ZM8PxOT
28.01.2019	15:37:41	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/ypXEUDZjQW	https://twitter.com/tweet/status/1089910390585245696	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/ypXEUDZjQW https://t.co/yOvL1g9VhE
28.01.2019	22:47:52	Training	16	RT @FoodieScore: ?? Recall Alert ?? ???? Aldi is recalling 2-pound bags of Rio Duero peaches, nectarines and plums sold in N.C. and S.C. st…	https://twitter.com/tweet/status/1090018648490680320	RT @FoodieScore: ?? Recall Alert ?? ???? Aldi is recalling 2-pound bags of Rio Duero peaches, nectarines and plums sold in N.C. and S.C. st…
30.01.2019	01:44:48	Training	16	FDA Recall: Peaches, plums, nectarines sold at some Aldi, Walmart stores may contain Listeria	https://twitter.com/tweet/status/1090425564022886400	FDA Recall: Peaches, plums, nectarines sold at some Aldi, Walmart stores may contain Listeria https://t.co/ILztztAggI
29.01.2019	02:45:18	Training	16	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/PJcQUpBW1O	https://twitter.com/tweet/status/1090078564156882944	Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/PJcQUpBW1O https://t.co/5jwRsIB401
28.01.2019	17:54:45	Training	16	FDA recalls peaches, nectarines, plums over listeria concerns	https://twitter.com/tweet/status/1089944885111783429	FDA recalls peaches, nectarines, plums over listeria concerns https://t.co/jt74a4TzwO
28.01.2019	15:19:18	Training	16	BREAKING NEWS: Fresh Peaches, Nectarines And Plums From Chile Recalled For Listeria https://t.co/hGT3FETc7E	https://twitter.com/tweet/status/1089905763538165760	BREAKING NEWS: Fresh Peaches, Nectarines And Plums From Chile Recalled For Listeria https://t.co/hGT3FETc7E https://t.co/hGT3FETc7E
28.01.2019	19:57:57	Training	16	Peaches sold at Ohio Walmarts under recall for listeria concern	https://twitter.com/tweet/status/1089975890354819072	Peaches sold at Ohio Walmarts under recall for listeria concern https://t.co/L6aKLF0zHQ
28.01.2019	22:44:36	Training	16	?? Recall Alert ?? ???? Aldi is recalling 2-pound bags of Rio Duero peaches, nectarines and plums sold in N.C. and…	https://twitter.com/tweet/status/1090017827850018817	?? Recall Alert ?? ???? Aldi is recalling 2-pound bags of Rio Duero peaches, nectarines and plums sold in N.C. and… https://t.co/Y0foRiWipy
28.01.2019	17:15:33	Training	16	RT @cleveland19news: Peaches sold at Ohio Walmart locations recalled due to Listeria concerns https://t.co/FfdrX4uZuN	https://twitter.com/tweet/status/1089935061179420672	RT @cleveland19news: Peaches sold at Ohio Walmart locations recalled due to Listeria concerns https://t.co/FfdrX4uZuN https://t.co/RcCpur7m…
28.01.2019	15:32:03	Training	16	RT @4029news: Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/GhZw5lKOfx	https://twitter.com/tweet/status/1089908974986637312	RT @4029news: Peaches, nectarines sold at Walmart recalled over possible listeria contamination https://t.co/GhZw5lKOfx https://t.co/WCvgHO…
27.01.2019	19:30:28	Training	16	#FoodWorldOrder: Fresh peaches, nectarines and plums from Chile recalled for Listeria	https://twitter.com/tweet/status/1089606701123276800	#FoodWorldOrder: Fresh peaches, nectarines and plums from Chile recalled for Listeria https://t.co/SDuHoGpr6y via #FoodSafetyNews
28.01.2019	17:23:07	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/unbIe1F3Mm	https://twitter.com/tweet/status/1089936922389110784	Peaches, nectarines and plums recalled from several stores for Listeria https://t.co/unbIe1F3Mm https://t.co/snGqokmv0i
28.01.2019	14:09:43	Training	16	Recall alert: FDA recalls peaches, nectarines, plums sold at Walmart, Aldi, Costco The Food and Drug Administration…	https://twitter.com/tweet/status/1089888255414337537	Recall alert: FDA recalls peaches, nectarines, plums sold at Walmart, Aldi, Costco The Food and Drug Administration… https://t.co/KPnhWNqZdl
29.01.2019	14:49:56	Training	16	RT @FOX19: #RECALL ALERT: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns	https://twitter.com/tweet/status/1090260760977162240	RT @FOX19: #RECALL ALERT: Fresh peaches, plums, nectarines sold nationwide recalled due to listeria concerns https://t.co/cjsMidFnOb https:…
29.01.2019	16:35:19	Training	16	Peaches, plums, nectarines recalled for potential listeria contamination, FDA says https://t.co/VLwCep9DkK	https://twitter.com/tweet/status/1090287510671015936	Peaches, plums, nectarines recalled for potential listeria contamination, FDA says https://t.co/VLwCep9DkK https://t.co/WG4NeOx4wK
28.01.2019	19:19:59	Training	16	Peaches, nectarines and plums recalled from several stores for Listeria | https://t.co/2oSaTTSt6n	https://twitter.com/tweet/status/1089966333050073088	Peaches, nectarines and plums recalled from several stores for Listeria | https://t.co/2oSaTTSt6n https://t.co/LwfhCgulBm #SmartNews
